Exercise;Element;reference_plantuml;reference;session_id;exercise_name;model_number;elem_type;plantuml;predicted;correct;llm
case_13_theater_scheduling;Attributes;Play.name;1;P064;case_13_theater_scheduling;model011;Attributes;Play.name;1;1;gpt-5
case_13_theater_scheduling;Attributes;Play.Time;1;P064;case_13_theater_scheduling;model011;Attributes;Play.timeOfDay;1;1;gpt-5
case_13_theater_scheduling;Association;"Play ""*"" -- ""*"" Theater : plays";1;P064;case_13_theater_scheduling;model011;Association;"Play ""0..*"" -- ""1..*"" Theater";1;1;gpt-5
case_13_theater_scheduling;Association;"Author ""1..*""  -- ""*"" Play : writes";1;P064;case_13_theater_scheduling;model011;Association;"Play ""1..*"" -- ""1..*"" Author";1;1;gpt-5
case_13_theater_scheduling;Association;"Participant ""*"" -- ""*"" Play : acts";1;P064;case_13_theater_scheduling;model011;Association;"Play ""0..*"" -- ""1..*"" Participant";1;0;gpt-5
case_13_theater_scheduling;Inheritance;Person <|-- Author;1;P064;case_13_theater_scheduling;model011;Inheritance;Author --|> Person;1;1;gpt-5
case_13_theater_scheduling;Inheritance;Person <|-- Participant;1;P064;case_13_theater_scheduling;model011;Inheritance;Participant --|> Person;1;1;gpt-5
case_13_theater_scheduling;Inheritance;Play <|-- Musical;1;P064;case_13_theater_scheduling;model011;Inheritance;Musical --|> Play;1;1;gpt-5
case_13_theater_scheduling;Inheritance;Play <|-- Opera;1;P064;case_13_theater_scheduling;model011;Inheritance;Opera --|> Play;1;1;gpt-5
case_13_theater_scheduling;Association Class;(Play , Participant) .. Session;1;P064;case_13_theater_scheduling;model011;;;;;gpt-5
case_13_theater_scheduling;Association;;;P064;case_13_theater_scheduling;model011;Association;"Author ""0..*"" -- ""0..*"" Participant";1;0;gpt-5
case_13_theater_scheduling;Association Class;;;P064;case_13_theater_scheduling;model011;Association Class;(Play, Theater) .. Session;1;0;gpt-5
case_12_person_and_resources;Class;Person;1;P065;case_12_person_and_resources;model003;Class;Person;1;1;gpt-4.1
case_12_person_and_resources;Class;Ancestor;1;P065;case_12_person_and_resources;model003;;;;;gpt-4.1
case_12_person_and_resources;Class;User;1;P065;case_12_person_and_resources;model003;Class;User;1;1;gpt-4.1
case_12_person_and_resources;Class;Abstract Resource;1;P065;case_12_person_and_resources;model003;Class;Abstract Resource;1;1;gpt-4.1
case_12_person_and_resources;Class;File;1;P065;case_12_person_and_resources;model003;Class;File;1;1;gpt-4.1
case_12_person_and_resources;Class;Folder;1;P065;case_12_person_and_resources;model003;Class;Folder;1;1;gpt-4.1
case_12_person_and_resources;Class;Access;1;P065;case_12_person_and_resources;model003;;;;;gpt-4.1
case_12_person_and_resources;Attributes;Person.name;1;P065;case_12_person_and_resources;model003;Attributes;Person.name;1;1;gpt-4.1
case_12_person_and_resources;Attributes;Person.identifier;1;P065;case_12_person_and_resources;model003;Attributes;Person.identifier;1;1;gpt-4.1
case_12_person_and_resources;Attributes;Ancestor.degree;1;P065;case_12_person_and_resources;model003;;;;;gpt-4.1
case_12_person_and_resources;Attributes;User.password;1;P065;case_12_person_and_resources;model003;Attributes;User.password;1;1;gpt-4.1
case_12_person_and_resources;Attributes;Resource.name;1;P065;case_12_person_and_resources;model003;Attributes;Resource.name;1;1;gpt-4.1
case_12_person_and_resources;Attributes;Access.canEdit;1;P065;case_12_person_and_resources;model003;;;;;gpt-4.1
case_12_person_and_resources;Association;"Person ""0..1"" -- ""*"" Person : isChildOf";1;P065;case_12_person_and_resources;model003;Association;"Person ""0..1"" -- ""0..*"" Person";1;1;gpt-4.1
case_12_person_and_resources;Association;"Person ""*"" -- ""*"" Person : ancestor";1;P065;case_12_person_and_resources;model003;;;;;gpt-4.1
case_12_person_and_resources;Inheritance;Person <|-- User;1;P065;case_12_person_and_resources;model003;Inheritance;User --|> Person;1;1;gpt-4.1
case_12_person_and_resources;Composition;"User ""*"" *-- ""*"" Resource";1;P065;case_12_person_and_resources;model003;Association;"User ""0..*"" -- ""0..*"" Resource";1;0;gpt-4.1
case_12_person_and_resources;Composition;"Folder ""0..1"" *-- ""*"" Resource: belongsTo";1;P065;case_12_person_and_resources;model003;Composition;"Folder ""0..1"" *-- ""1"" Resource";1;0;gpt-4.1
case_12_person_and_resources;Inheritance;Resource <|-- File;1;P065;case_12_person_and_resources;model003;Inheritance;File --|> Resource;1;1;gpt-4.1
case_12_person_and_resources;Inheritance;Resource <|-- Folder;1;P065;case_12_person_and_resources;model003;Inheritance;Folder --|> Resource;1;1;gpt-4.1
case_12_person_and_resources;Association Class;(User, Resource) .. Access;1;P065;case_12_person_and_resources;model003;;;;;gpt-4.1
case_12_person_and_resources;Association Class;(Person, Person) .. Ancestor;1;P065;case_12_person_and_resources;model003;;;;;gpt-4.1
case_12_person_and_resources;Class;Person;1;P066;case_12_person_and_resources;model013;Class;Person;1;1;gpt-5
case_12_person_and_resources;Class;Ancestor;1;P066;case_12_person_and_resources;model013;Class;AncestorLink;1;1;gpt-5
case_12_person_and_resources;Class;User;1;P066;case_12_person_and_resources;model013;Class;User;1;1;gpt-5
case_12_person_and_resources;Class;Abstract Resource;1;P066;case_12_person_and_resources;model013;Class;Abstract Resource;1;1;gpt-5
case_12_person_and_resources;Class;File;1;P066;case_12_person_and_resources;model013;Class;File;1;1;gpt-5
case_12_person_and_resources;Class;Folder;1;P066;case_12_person_and_resources;model013;Class;Folder;1;1;gpt-5
case_12_person_and_resources;Class;Access;1;P066;case_12_person_and_resources;model013;Class;Access;1;1;gpt-5
case_12_person_and_resources;Attributes;Person.name;1;P066;case_12_person_and_resources;model013;Attributes;Person.name;1;1;gpt-5
case_12_person_and_resources;Attributes;Person.identifier;1;P066;case_12_person_and_resources;model013;Attributes;Person.identifier;1;1;gpt-5
case_12_person_and_resources;Attributes;Ancestor.degree;1;P066;case_12_person_and_resources;model013;Attributes;AncestorLink.degree;1;1;gpt-5
case_12_person_and_resources;Attributes;User.password;1;P066;case_12_person_and_resources;model013;Attributes;User.password;1;1;gpt-5
case_12_person_and_resources;Attributes;Resource.name;1;P066;case_12_person_and_resources;model013;Attributes;Resource.name;1;1;gpt-5
case_12_person_and_resources;Attributes;Access.canEdit;1;P066;case_12_person_and_resources;model013;Attributes;Access.canEdit;1;1;gpt-5
case_12_person_and_resources;Association;"Person ""0..1"" -- ""*"" Person : isChildOf";1;P066;case_12_person_and_resources;model013;Association;"Person ""0..1"" -- ""0..*"" Person";1;1;gpt-5
case_12_person_and_resources;Association;"Person ""*"" -- ""*"" Person : ancestor";1;P066;case_12_person_and_resources;model013;;;;;gpt-5
case_12_person_and_resources;Inheritance;Person <|-- User;1;P066;case_12_person_and_resources;model013;Inheritance;User --|> Person;1;1;gpt-5
case_12_person_and_resources;Composition;"User ""*"" *-- ""*"" Resource";1;P066;case_12_person_and_resources;model013;Association;"User ""*"" -- ""*"" Resource";1;0;gpt-5
case_12_person_and_resources;Composition;"Folder ""0..1"" *-- ""*"" Resource: belongsTo";1;P066;case_12_person_and_resources;model013;;;;;gpt-5
case_12_person_and_resources;Inheritance;Resource <|-- File;1;P066;case_12_person_and_resources;model013;Inheritance;File --|> Resource;1;1;gpt-5
case_12_person_and_resources;Inheritance;Resource <|-- Folder;1;P066;case_12_person_and_resources;model013;Inheritance;Folder --|> Resource;1;1;gpt-5
case_12_person_and_resources;Association Class;(User, Resource) .. Access;1;P066;case_12_person_and_resources;model013;Association Class;(User, Resource) .. Access;1;1;gpt-5
case_12_person_and_resources;Association Class;(Person, Person) .. Ancestor;1;P066;case_12_person_and_resources;model013;;;;;gpt-5
case_12_person_and_resources;Association;;;P066;case_12_person_and_resources;model013;Association;"AncestorLink ""1"" -- ""0..*"" Person";1;0;gpt-5
case_12_person_and_resources;Association;;;P066;case_12_person_and_resources;model013;Association;"Folder ""0..1"" -- ""0..1"" Folder";1;0;gpt-5
case_12_person_and_resources;Association;;;P066;case_12_person_and_resources;model013;Association;"Folder ""0..1"" -- ""1..*"" File";1;0;gpt-5
case_12_person_and_resources;Attributes;;;P066;case_12_person_and_resources;model013;Attributes;Access.canView;1;0;gpt-5
case_11_e-commerce;Class;Customer;1;P067;case_11_e-commerce;model012;Class;Customer;1;1;gpt-5
case_11_e-commerce;Class;Product;1;P067;case_11_e-commerce;model012;Class;Product;1;1;gpt-5
case_11_e-commerce;Class;Order;1;P067;case_11_e-commerce;model012;Class;Order;1;1;gpt-5
case_11_e-commerce;Class;OrderDetails;1;P067;case_11_e-commerce;model012;Class;OrderItem;1;1;gpt-5
case_11_e-commerce;Class;Review;1;P067;case_11_e-commerce;model012;Class;Review;1;1;gpt-5
case_11_e-commerce;Class;Promotion;1;P067;case_11_e-commerce;model012;Class;PromotionalCampaign;1;1;gpt-5
case_11_e-commerce;Class;PromotionDetails;1;P067;case_11_e-commerce;model012;Class;ProductPromotion;1;1;gpt-5
case_11_e-commerce;Attributes;Customer.ID;1;P067;case_11_e-commerce;model012;Attributes;Customer.customerId;1;1;gpt-5
case_11_e-commerce;Attributes;Product.Name;1;P067;case_11_e-commerce;model012;Attributes;Product.name;1;1;gpt-5
case_11_e-commerce;Attributes;Product.Description;1;P067;case_11_e-commerce;model012;Attributes;Product.description;1;1;gpt-5
case_11_e-commerce;Attributes;Order.ID;1;P067;case_11_e-commerce;model012;Attributes;Order.orderId;1;1;gpt-5
case_11_e-commerce;Attributes;OrderDetails.Quantity;1;P067;case_11_e-commerce;model012;Attributes;OrderItem.quantityRequested;1;1;gpt-5
case_11_e-commerce;Attributes;OrderDetails.Price;1;P067;case_11_e-commerce;model012;Attributes;OrderItem.agreedPrice;1;1;gpt-5
case_11_e-commerce;Attributes;Review.Date;1;P067;case_11_e-commerce;model012;Attributes;Review.dateWritten;1;1;gpt-5
case_11_e-commerce;Attributes;Review.Rating;1;P067;case_11_e-commerce;model012;Attributes;Review.ratingScore;1;1;gpt-5
case_11_e-commerce;Attributes;PromotionDetails.DiscountRate;1;P067;case_11_e-commerce;model012;Attributes;ProductPromotion.discountRate;1;1;gpt-5
case_11_e-commerce;Attributes;PromotionDetails.StartPeriod;1;P067;case_11_e-commerce;model012;Attributes;ProductPromotion.startDate;1;1;gpt-5
case_11_e-commerce;Attributes;PromotionDetails.EndPeriod;1;P067;case_11_e-commerce;model012;Attributes;ProductPromotion.endDate;1;1;gpt-5
case_11_e-commerce;Association;"Customer ""1"" -- ""0..*"" Order";1;P067;case_11_e-commerce;model012;Association;"Customer ""1"" -- ""0..*"" Order";1;1;gpt-5
case_11_e-commerce;Association;"Customer ""*"" -- ""0..*"" Product";1;P067;case_11_e-commerce;model012;;;;;gpt-5
case_11_e-commerce;Association;"Order ""*"" -- ""*"" Product ";1;P067;case_11_e-commerce;model012;;;;;gpt-5
case_11_e-commerce;Association;"Product ""1"" -- ""0..*"" Promotion";1;P067;case_11_e-commerce;model012;Association;"Product ""*"" -- ""*"" PromotionalCampaign";1;0;gpt-5
case_11_e-commerce;Association Class;(Order, Product) .. OrderDetails;1;P067;case_11_e-commerce;model012;Association Class;(Order, Product) .. OrderItem;1;1;gpt-5
case_11_e-commerce;Association Class;(Product, Customer) .. Review;1;P067;case_11_e-commerce;model012;;;;;gpt-5
case_11_e-commerce;Association Class;(Product, Promotion) .. PromotionDetails;1;P067;case_11_e-commerce;model012;Association Class;(Product, PromotionalCampaign) .. ProductPromotion;1;1;gpt-5
case_11_e-commerce;Association;;;P067;case_11_e-commerce;model012;Association;"Product ""1"" -- ""0..*"" Review";1;0;gpt-5
case_11_e-commerce;Association;;;P067;case_11_e-commerce;model012;Association;"Customer ""1"" -- ""0..*"" Review";1;0;gpt-5
case_11_e-commerce;Composition;;;P067;case_11_e-commerce;model012;Composition;"Order ""1"" *-- ""1..*"" OrderItem";1;1;gpt-5
case_11_e-commerce;Association;;;P067;case_11_e-commerce;model012;Association;"OrderItem ""0..*"" -- ""1..*"" Product";0;0;gpt-5
case_15_robots;Class;Enumeration Location;1;P068;case_15_robots;model012;Class;Enumeration LocationCategory;1;1;gpt-5
case_15_robots;Class;Abstract Robot;1;P068;case_15_robots;model012;Class;Robot;1;0;gpt-5
case_15_robots;Class;CleaningRobot;1;P068;case_15_robots;model012;;;;;gpt-5
case_15_robots;Class;TransportRobot;1;P068;case_15_robots;model012;;;;;gpt-5
case_15_robots;Class;Task;1;P068;case_15_robots;model012;Class;Task;1;1;gpt-5
case_15_robots;Class;TaskExecution;1;P068;case_15_robots;model012;Class;TaskExecution;1;1;gpt-5
case_15_robots;Attributes;Location.Corridors;1;P068;case_15_robots;model012;Attributes;LocationCategory.Corridor;1;1;gpt-5
case_15_robots;Attributes;Location.Rooms;1;P068;case_15_robots;model012;Attributes;LocationCategory.Room;1;1;gpt-5
case_15_robots;Attributes;Robot.id;1;P068;case_15_robots;model012;Attributes;Robot.identifier;1;1;gpt-5
case_15_robots;Attributes;Task.id;1;P068;case_15_robots;model012;Attributes;Task.code;1;1;gpt-5
case_15_robots;Attributes;TaskExecution.id;1;P068;case_15_robots;model012;Attributes;TaskExecution.referenceCode;1;1;gpt-5
case_15_robots;Attributes;TaskExecution.startTime;1;P068;case_15_robots;model012;Attributes;TaskExecution.startTime;1;1;gpt-5
case_15_robots;Attributes;TaskExecution.Location;1;P068;case_15_robots;model012;Attributes;TaskExecution.locationCategory;1;1;gpt-5
case_15_robots;Association;"Robot ""*"" -- ""*"" Task : performs";1;P068;case_15_robots;model012;Association;"Robot ""0..*"" -- ""0..*"" Task";1;1;gpt-5
case_15_robots;Inheritance;CleaningRobot --|> Robot;1;P068;case_15_robots;model012;;;;;gpt-5
case_15_robots;Inheritance;TransportRobot --|> Robot;1;P068;case_15_robots;model012;;;;;gpt-5
case_15_robots;Association Class;(Robot, Task) .. TaskExecution;1;P068;case_15_robots;model012;;;;;gpt-5
case_15_robots;Class;;;P068;case_15_robots;model012;Class;Facility;1;0;gpt-5
case_15_robots;Attributes;;;P068;case_15_robots;model012;Attributes;Facility.id;1;0;gpt-5
case_15_robots;Attributes;;;P068;case_15_robots;model012;Attributes;Robot.RobotType;1;0;gpt-5
case_15_robots;Class;;;P068;case_15_robots;model012;Class;Enumeration RobotType;1;0;gpt-5
case_15_robots;Attributes;;;P068;case_15_robots;model012;Attributes;RobotType.CLEANING;1;0;gpt-5
case_15_robots;Attributes;;;P068;case_15_robots;model012;Attributes;RobotType.TRANSPORT;1;0;gpt-5
case_15_robots;Association;;;P068;case_15_robots;model012;Association;"Facility ""0..1"" -- ""0..1"" Robot";1;0;gpt-5
case_15_robots;Association;;;P068;case_15_robots;model012;Association;"Facility ""1"" -- ""0..1"" Task";1;0;gpt-5
case_15_robots;Composition;;;P068;case_15_robots;model012;Composition;"Facility ""1"" *-- ""1"" TaskExecution";1;0;gpt-5
case_15_robots;Association;;;P068;case_15_robots;model012;Association;"Robot ""1..*"" -- ""0..1"" TaskExecution";1;0;gpt-5
case_15_robots;Association;;;P068;case_15_robots;model012;Association;"Task ""1"" -- ""0..1"" TaskExecution";1;0;gpt-5
case_11_e-commerce;Class;Customer;1;P069;case_11_e-commerce;model003;Class;Customer;1;1;gpt-4.1
case_11_e-commerce;Class;Product;1;P069;case_11_e-commerce;model003;Class;Product;1;1;gpt-4.1
case_11_e-commerce;Class;Order;1;P069;case_11_e-commerce;model003;Class;Order;1;1;gpt-4.1
case_11_e-commerce;Class;OrderDetails;1;P069;case_11_e-commerce;model003;Class;OrderItem;1;1;gpt-4.1
case_11_e-commerce;Class;Review;1;P069;case_11_e-commerce;model003;Class;Review;1;1;gpt-4.1
case_11_e-commerce;Class;Promotion;1;P069;case_11_e-commerce;model003;Class;Promotion;1;1;gpt-4.1
case_11_e-commerce;Class;PromotionDetails;1;P069;case_11_e-commerce;model003;Class;ProductPromotion;1;1;gpt-4.1
case_11_e-commerce;Attributes;Customer.ID;1;P069;case_11_e-commerce;model003;Attributes;Customer.customerId;1;1;gpt-4.1
case_11_e-commerce;Attributes;Product.Name;1;P069;case_11_e-commerce;model003;Attributes;Product.name;1;1;gpt-4.1
case_11_e-commerce;Attributes;Product.Description;1;P069;case_11_e-commerce;model003;Attributes;Product.description;1;1;gpt-4.1
case_11_e-commerce;Attributes;Order.ID;1;P069;case_11_e-commerce;model003;Attributes;Order.orderId;1;1;gpt-4.1
case_11_e-commerce;Attributes;OrderDetails.Quantity;1;P069;case_11_e-commerce;model003;Attributes;OrderItem.quantity;1;1;gpt-4.1
case_11_e-commerce;Attributes;OrderDetails.Price;1;P069;case_11_e-commerce;model003;Attributes;OrderItem.agreedPrice;1;1;gpt-4.1
case_11_e-commerce;Attributes;Review.Date;1;P069;case_11_e-commerce;model003;Attributes;Review.dateWritten;1;1;gpt-4.1
case_11_e-commerce;Attributes;Review.Rating;1;P069;case_11_e-commerce;model003;Attributes;Review.ratingScore;1;1;gpt-4.1
case_11_e-commerce;Attributes;PromotionDetails.DiscountRate;1;P069;case_11_e-commerce;model003;Attributes;ProductPromotion.discountRate;1;1;gpt-4.1
case_11_e-commerce;Attributes;PromotionDetails.StartPeriod;1;P069;case_11_e-commerce;model003;Attributes;ProductPromotion.startDate;1;1;gpt-4.1
case_11_e-commerce;Attributes;PromotionDetails.EndPeriod;1;P069;case_11_e-commerce;model003;Attributes;ProductPromotion.endDate;1;1;gpt-4.1
case_11_e-commerce;Association;"Customer ""1"" -- ""0..*"" Order";1;P069;case_11_e-commerce;model003;Association;"Customer ""1"" -- ""0..*"" Order";1;1;gpt-4.1
case_11_e-commerce;Association;"Customer ""*"" -- ""0..*"" Product";1;P069;case_11_e-commerce;model003;Association;"Customer ""*"" -- ""*"" Product";1;1;gpt-4.1
